4K|HD,#genre#
ARABESK FM BİZ,http://radyo.cc.ankara.edu.tr:8089/;stream/1#http://yayin1.yayindakiler.com:3016/renk
ARABESK MELODİ FM,http://arabeskalemi.net:9300/stream?icy=http#http://95.173.188.170:9306/;
ARABESK RADYOM,http://37.59.205.232:6688/;
ARABESK VADİSİ,http://anadolu.liderhost.com.tr:6688/;
ARABESKLAND,https://anadolu.liderhost.com.tr:10949/;
ARDAHAN FM,https://yayin.arabeskfm.biz:8042/stream?icy=http
ARKADAŞ FM,http://dinle.arabeskradyo.biz:7446/;
ARNAVUTKÖY FM,http://arabeskmelodi.kesintisizyayin.com:8888/;
ART FM Amasya,https://ssl224.radyotelekom.com.tr/listen/244cda65afe5c572a14c7bda85af6162
ART FM Antalya,https://anadolu.liderhost.com.tr:10990/
AŞK FM,https://yayin.arabeskvadisi.com/80/stream
ATLANTİS FM,https://moondigitalmaster.radyotvonline.net/arabeskland/playlist.m3u8
AVRASYA TÜRK,http://185.93.71.119:9300/;
BABA RADYO,http://yayin.yayindakiler.com:4134/;#https://arnavut2.80.yayin.com.tr/;#https://59cba4d34b678.streamlock.net/radyo/artfm/playlist.m3u8#http://yayin.liderhost.net:9338/;#http://yayin.asymedya.com:8020/1;
BABYJOY,http://live4.radyotvonline.com:9400/;
BABYLAND,https://sslyayin.netyayin.net:10909/;
BAFRA BARIŞ FM,http://37.247.98.7/;
BANAZ DOST FM,http://37.247.98.7/babaradyomp3
BANT FM,http://46.20.7.116:80/;
BANDIRMA GENÇ FM,http://46.20.7.116/babaradyoaac
BANDIRMA RADYO VENÜS,https://babaradyo.turkhosted.com/best/babaradyo.stream/playlist.m3u8
BARIŞ RADYO,https://playerservices.streamtheworld.com/api/livestream-redirect/BABYJOY_SC?/;
BARTIN FM,https://moondigitaledge.radyotvonline.net/babyland/playlist.m3u8
BAŞAK FM,http://95.173.184.20:9588/;
BAŞKA,https://audio.radyodinle.stream/9486/stream?
BATI RADYO,https://bantfm.80.yayin.com.tr/;
BAYRAM FM,http://yayin1.canliyayin.org:7048/;
BEST FM,http://45.32.154.169:8008/;#http://yayin2.canliyayin.org:9350/;#http://95.173.162.188:9824/;#http://www.basakfm.net:9797/;#https://playerservices.streamtheworld.com/api/livestream-redirect/BASKA_SC?/;#https://sslyayin.netyayin.net:10902/;#https://sslyayin.netyayin.net/3442/stream
BESTE FM,http://46.20.7.125/;
BEY FM,http://46.20.7.125/bestfmaac
BEYAZ MEDYA,http://46.20.7.126/;#http://46.20.7.126/bestfmmp3
BEYZADE FM,https://bestfm.turkhosted.com/;
BİGA FM,https://babaradyo.turkhosted.com/best/bestfm.stream/playlist.m3u8
BİLECİK FM,http://37.247.100.100/best/bestfm.stream/playlist.m3u8
BİLECİK RADYO 11,https://server22692.streamplus.de/;stream.mp3#http://45.32.154.169:9304/;
BİNGÖL FM,http://yayin.beyazmedya.net/;
BİNGÖL RADYO AZELYA,http://radyo.yayin.com.tr:4012/;
BİZ FM,http://sunucu.radyodinle.com:9900/;
BİZİM RADYO,http://radyo.yayin.com.tr:5896/;
BLOOMBERG HT RADYO,http://bilecikfm.kesintisizyayin.com:9980/;
BODRUM FM,http://95.173.161.131:9832/;
BOLU RADYO YANKI,http://ip131.radyotelekom.com:9832/;
BORUSAN KLASIK,https://radyo.radyohost.net/8004/;
BOTAN FM,https://audio.radyodinle.stream/9438/stream
BRT BAYRAK FM,https://radio.hostlab.net.tr:10973/;
BRT BAYRAK INT,https://ip132.ozelip.com:7017/stream?
BRT BAYRAK KLASİK,https://ciner-live.ercdn.net/bloombergradyo/bloombergradyo_1.m3u8
BRT BAYRAK RADYO HABER,http://nephelis.com:8000/;
BRT BAYRAK RADYOSU,http://159.253.39.179:9918/;
BRT BAYRAK TÜRK MÜZİĞİ,https://playerservices.streamtheworld.com/api/livestream-redirect/BORUSAN_KLASIK_SC?/;
BURSA 1001 FM,http://yayin1.canliyayin.org:8026/;
BURSA DENİZ FM,http://sc.brtk.net:8000/;
BURSA DOST FM,http://sc.brtk.net:8004/;
BURSA FM,http://sc.brtk.net:8006/;
BURSA GÜL FM,http://sc.brtk.net:8008/;
BURSA KARADENIZ FM,http://sc.brtk.net:8002/;
BURSA RADYO 14,http://sc.brtk.net:8010/;
BURSA RADYO 16,https://stream.radyolarburada.com/radio/8280/1
BURSA RADYO AKTİF,https://audio.radyodinle.stream/9446/stream?
BURSA RADYO BU,https://audio.radyodinle.stream/8220/stream?
BURSA RADYO GÜNEŞ İnegöl,http://yayin.bursafm.com.tr:1055/;
BURSA RADYO LİNE,https://raddyo.com/radio/8010/radio.mp3#https://audio.radyodinle.stream/9462/stream?
BURSA RADYO NİDA,http://yayin3.canlitv.com:7020/;
BURSA RADYO S,https://audio.radyodinle.stream/8214/stream?/;
BURSA RADYO ŞAMPİYON,https://audio.radyodinle.stream/9340/stream?/;
BURSA RADYO TÜRK,https://radyo.yayindakiler.com/stream/BursaRadyoBU/stream
BURSA RADYO VENÜS,https://audio.radyodinle.stream/9390/stream?
BURSA RADYO YÖREM,http://radioline.fm:8000/;
BURSA SANCAK FM,http://37.247.114.250:8000/;
BURSA ULUDAĞ FM,https://anadolu.liderhost.com.tr:8106/stream#https://icecast.netmedya.net/radyos
BURSADA BUGÜN RADYO,https://stream.rcast.net/67508
CAN FM ISTANBUL,https://radyo.yayindakiler.com/stream/bursaturk/stream
CAN RADYO İzmir,https://yayin.bursaradyovenus.com/3416/stream/;
CAN RADYO Kayseri,http://yorefm.radyotvyayini.com:9420/;
CEM RADYO,https://ssl-radyo.yayin.com.tr:5916/stream?
CEMRE FM,https://audio.radyodinle.stream/9364/stream?/;
CLASSICLAND,http://sr1.netmedya.org:9170/;
CNN TÜRK RADYO,https://radyo.bursadabugun.com/stream
ÇAĞLAR FM Malatya,https://canfmgen.80.yayin.com.tr/;
ÇAĞRI FM,http://yayin1.yayindakiler.com:3124/;
ÇAMLICA FM,https://ip132.ozelip.com:7040/;
ÇAN FM,https://yayin2.canliyayin.org:10924/;
ÇAYELİ FM,http://yayin1.canliyayin.org:8024/;
ÇORLU FM,https://moondigitaledge.radyotvonline.net/classicland/playlist.m3u8
ÇORLU RADYO GÜNDEM,https://radyo.duhnet.tv/cnnturk
ÇORLU TEMPO FM,http://95.9.6.87:8788/;
DAMAR FM,http://yayin1.canliyayin.org:8202/;
DAMAR TÜRK FM,http://95.173.185.43:9314/;#http://sunucu.radyodinle.com:8760/;
DAMLA FM,https://radyo1.radyo-dinle.tc:7014/;
DANCELAND,https://audio.radyodinle.stream/8054/stream
DEDEMİN RADYOSU,https://icecast.netmedya.net/radyogundem
DEM RADYO,https://stream2.rtvtakip.com:7016/;
DENIZ FM Okey,https://yayin.damarfm.com:8080/;
DENİZLİ BİZİM İLLER RADYO,https://live.radyositesihazir.com:10997/;
DENİZLİ DOSTLAR FM,https://live.radyositesihazir.com/7000/stream
DENİZLİ RADYO DEVA ARABESK,https://yayin.rtmp.org/8750/stream#https://moondigitaledge.radyotvonline.net/danceland/playlist.m3u8
DENİZLİ RADYO DEVA NOSTALJİ,https://anadolu.liderhost.com.tr:10976/;
DENİZLİ RADYO DEVA OYUN HAVALARI,https://yayin.radyodem.com:8000/stream/;#https://radyoserver3.okeylisans.com/8264/;
DENİZLİ RADYO DEVA RAP HİP - HOP,http://yayin.yayindakiler.com:4078/;
DENİZLİ RADYO DEVA REMİX,http://95.173.188.166:9848/;
DENİZLİ RADYO DEVA TÜRKÇE POP,https://radyopanel.turkwebdizayn.com/8008/stream#https://radyopanel.turkwebdizayn.com:10994/stream
DENİZLİ RADYO DEVA TÜRKÜ,https://radyopanel.turkwebdizayn.com/8032/stream
DENİZLİ RADYO DEVA YABANCI,https://radyopanel.turkwebdizayn.com/8012/stream#https://radyopanel.turkwebdizayn.com:10992/stream
DENİZLİ SES RADYO,https://radyopanel.turkwebdizayn.com/8026/stream
DERYA FM Konya,https://radyopanel.turkwebdizayn.com/8034/stream
DİJİTAL RADYO,https://radyopanel.turkwebdizayn.com/8014/stream
DİNAMO FM,https://radyopanel.turkwebdizayn.com:10991/stream
DISCOLAND,https://radyopanel.turkwebdizayn.com/8036/stream
DİYANET KURAN RADYO,https://radyopanel.turkwebdizayn.com/8010/stream
DİYANET RADYO,https://radyopanel.turkwebdizayn.com:10993/stream
DİYANET RİSALET RADYO,http://95.173.188.166:9300/;
DİYARBAKIR AMED RADYO,http://nonstopkonya.canliyayinda.com:9898/;#https://anadolu.liderhost.com.tr:10961/;
DİYARBAKIR DOĞAN 21 FM,https://channels.dinamo.fm/legacy-mp3
DOKSAN FM,https://moondigitaledge.radyotvonline.net/discoland/playlist.m3u8
DOKSANLAR,https://eustr73.mediatriple.net/videoonlylive/mtikoimxnztxlive/broadcast_5e3c14192aa92.smil/playlist.m3u8
DOST FM Ankara,https://eustr73.mediatriple.net/videoonlylive/mtikoimxnztxlive/broadcast_5e3c1171d7d2a.smil/playlist.m3u8
DOST FM Hatay,https://eustr73.mediatriple.net/videoonlylive/mtikoimxnztxlive/broadcast_5e3c1520b2626.smil/playlist.m3u8
DREAMTÜRK FM,http://95.173.162.182:9992/;
EASYLAND,http://radyo.amedradyotv.net:8000/;
EFKAR,http://yayin1.yayindakiler.com:3024/;#https://radyopanel.turkwebdizayn.com/9988/stream
EFSANE 4'LÜ,https://moondigitaledge.radyotvonline.net/radyolanddoksanlar/playlist.m3u8#http://yayin.dostfm.com:8920/;
EGE FM,http://yayin.netyayin.net:1515/;
EGE HAVALARI,https://radyo.duhnet.tv/dreamturk#https://moondigitaledge.radyotvonline.net/easyland/playlist.m3u8
EKİN RADYO,https://20423.live.streamtheworld.com/SC008_SO1AAC.aac
ELAZIĞ EZGİ RADYO,https://playerservices.streamtheworld.com/api/livestream-redirect/SC008_SO1_SC?/;
ELAZIĞ RADYO HAZAR,http://37.247.98.8/stream/19/#https://moondigitalmaster.radyotvonline.net/efsane4lu/playlist.m3u8
ELAZIĞ RADYO KENT,http://sunucu.radyodinle.com:2024/;
ELBİSTAN RADYO UMUT,http://37.247.98.8/stream/29/
ENDERUN FM,https://moondigitalmaster.radyotvonline.net/egehavalari/playlist.m3u8
ERCİŞ FM,http://yayin.turkhosted.com:6006/;
ERDEK FM Balıkesir,http://sunucu.radyodinle.com:1782/;
EREĞLİ DEMOKRAT FM,http://radyohazar.canliyayinda.com:8286/;
ERZİNCAN İNCİTEK FM,http://radyo.yayin.com.tr:8286/;
ERZİNCAN RADYO DOST,http://yayin.yayindakiler.com:4044/;
ERZİNCAN RADYO TEK,http://yayin.canliyayin.org:8892/;
ERZURUM İMAJ FM,http://yayin2.canliyayin.org:7052/;
ERZURUM RADYO RITM,https://anadolu.liderhost.com.tr:10970/;
ES FM,http://95.173.162.181:9912/;
ESAS RADYO,https://radyo.akyuznet.com.tr/radio/8160/radio.mp3
ESKİŞEHİR TEMPO RADYO,http://yayin2.yayindakiler.com:4204/;
ESSEX TURKİSH RADİO,http://yayin1.yayindakiler.com:3156/;
EVRENSEL FM,http://yayin2.yayindakiler.com:4202/;
EYNESİL MERCAN FM,http://sunucu.radyodinle.com:9797/;
FENOMEN,http://radyo.yayin.com.tr:8091/;
FENOMEN AKUSTİK,http://yayin.yayindakiler.com:4012/;
FENOMEN CLUBBİN,http://yayin.turkhosted.com:6034/;
FENOMEN DANS,https://ozelip547.yayintescil.com:9856/;
FENOMEN KARIŞIK,https://anadolu.liderhost.com.tr:10947/;
FENOMEN ORİENTAL,http://94.102.4.29:9996/;
FENOMEN POP,https://ip169.ozelip.com:10975/;
FENOMEN RAP,https://listen.radyofenomen.com/fenomen/128/icecast.audio
FENOMEN TÜRK,https://listen.radyofenomen.com/fenomenakustik/128/icecast.audio
FENOMEN TÜRKÇE RAP,https://listen.radyofenomen.com/fenomenclubbin/128/icecast.audio
FIRAT FM,https://listen.radyofenomen.com/fenomendans/128/icecast.audio
FISTIK FM,https://listen.radyofenomen.com/fenomenkarisik/128/icecast.audio#https://listen.radyofenomen.com/fenomenoriental/128/icecast.audio
FLOW,https://listen.radyofenomen.com/fenomenpop/128/icecast.audio
FM 23 Elazığ,https://listen.radyofenomen.com/fenomenrap/128/icecast.audio#https://listen.radyofenomen.com/fenomenturk/128/icecast.audio
FON RADYO Malatya,https://listen.radyofenomen.com/fenomenturkrap/128/icecast.audio
FORA FM VIYANA,https://anadolu.liderhost.com.tr:10912/;
FURKAN RADYO,http://yayin1.yayindakiler.com:2036/;
GAP FM,https://radyo.yayindakiler.com/stream/gaziantepfistik
GARAJ RADYO,https://moondigitaledge.radyotvonline.net/flow/playlist.m3u8
GAZİANTEP RADYO KİLİM,http://radyofm23.canliyayinda.com:8280/STREAM#http://radyo.yayin.com.tr:8280/;
GAZİANTEP RADYO ŞİRİNNAR,http://sunucu2.radyosfer.com:9416/;
GEBZE FM,https://ssl120.radyotelekom.com.tr:10910/;
GEBZE GÜL FM,https://audio.radyodinle.stream/8032/stream?
GECEKUŞU FM,https://anadolu.liderhost.com.tr:10891/;
GENÇ İMAJ FM,http://ssl3.radyotvonline.com/radyoland/garajradyo.stream/playlist.m3u8
GENÇ KRAL FM,http://sunucu.radyodinle.com:2727/;#http://yayin.netyayin.net:2727/;
GENÇ RADYO,https://audio.radyodinle.stream/9308/stream?
GENÇ RADYO Konya,http://gebzefm.radyotvyayini.com:9530/;
GENERAL FM,http://yayin2.canliyayin.org:8866/;
GİMSA RADYO,https://radyo1.radyo-dinle.tc:7053/;
GİRESUN FM,https://anadolu.liderhost.com.tr:10950/;
GOLD FM,https://anadolu.liderhost.com.tr/8090/;
GOLD FM Lüleburgaz,https://anadolu.liderhost.com.tr:10991/;
GOLD TÜRK,http://dijimedya.radyotvonline.net/gncradyo
GÖKKUŞAĞI RADYO,http://yayin.turkhosted.com:6030/;
GÖKSUN FM,http://37.59.205.232:9342/;
GÖL RADYO Bingöl,http://yayin.canliyayin.org:9482/;
GÖNÜL TÜRKÜLERİ,http://sunucu.radyodinle.com:2828/;
GÖZDE FM,http://dijimedya.radyotvonline.net/goldfm#http://yayin2.yayindakiler.com:4252/;
GÖZYAŞI FM,http://dijimedya.radyotvonline.net/goldturk
GREEKLAND,http://gokkusagiradyo.kesintisizyayin.com:8008/;
GURBETÇİ RADYO,http://sunucu.radyodinle.com:7854/;
HABER 61,https://ssl.radyosfer.com/9440/stream
HAKKARİ FM,https://22193.live.streamtheworld.com/SC020_SO1_SC
HAKTAN FM,https://gozdefm.80.yayin.com.tr/;#http://gozdefm.canliyayinda.com:5952/;
HALK RADYO,http://yayin1.canliyayin.org:8700/;
HAMSİ FM,https://moondigitaledge.radyotvonline.net/greekland/playlist.m3u8#https://radyo1.radyo-dinle.tc:7009/;#http://radyohaber61.canliyayinda.com:6161/;
HAMSİ FM Helsinki,https://radyo.slmbilisim.net/8004/stream;
HARBİ RADYO,https://anadolu.liderhost.com.tr:10980/;
HARMAN RADYO,http://anadolu.liderhost.com.tr:3696/;
HATAY AKDENİZ FM,https://radyoplayer.net/listen/9cab511b4928be14413852bd0d8e8c23
HATAY ASYA RADYO,http://yayin.liderhost.net:8028/;
HATAY SÜPER SHOW RADYO,https://anadolu.liderhost.com.tr/8028/stream
HAYAL FM,http://yayin.liderhost.net:8028/playlist.asx
HAYATMİX,http://radyo.hamsi.fm:8050/;
HAYATMİX ARABESK,https://anadolu.liderhost.com.tr:10958/;
HAYATMİX REMİX,http://37.247.100.101/stream/66/
HAYATMİX SLOW,http://yayin.netyayin.net:7077/;
HEDEF RADYO,http://sunucu.radyodinle.com:9850/;
HİSAR FM,http://yayin.netyayin.net:6065/;
HİT FM Elazığ,http://yayin.radyohayalfm.net:8050/;
HOME KLASİK,http://hayatmix.net:80/;
HOS MİX,https://hayatmix.yayin.com.tr:1010/;
HOUSELAND,https://hayatmix.yayin.com.tr/;
IĞDIR FM,https://hayatmix.yayin.com.tr:2010/;
ILGIN FM,http://wowza.radyogrup.com:4010/;
IMBAT FM,http://dinle.hisarfm.net:9621/;#http://yayin.turkiletisim.com.tr:1094/;
İMPARATOR FM,https://ssl4.radyotvonline.com/radyohome/klasikhome.stream_aac/playlist.m3u8
İNCİ FM,https://anadolu.liderhost.com.tr:10871/;
İSRA FM,https://moondigitaledge.radyotvonline.net/houseland/playlist.m3u8
İSTANBUL FM,http://yayin2.yayindakiler.com:4158/;
İSTANBUL KENT FM,http://95.173.184.17:9942/;
İSTANBUL'UN SESİ RADYOSU,http://38.96.148.39:8746/;
İTÜ JAZZ - BLUES,http://38.96.148.39:8788/
İTÜ KLASİK MUSİC,http://yayin.yayindakiler.com:4042/;
İTÜ RADYOSU ROCK,http://ip186.radyotelekom.org:9794/;
JAZZLAND,http://yayin1.canliyayin.org:8210/;
JOY FM,https://stream2.rtvtakip.com:7000/;
JOY JAZZ,http://46.20.7.101/stream/267/;
JOY TURK,http://shoutcast.gostream.nl:8110/;
JOY TURK AKUSTIK,http://160.75.86.29:8088/stream/3/
JOYTURK ROCK,http://160.75.86.29:8088/stream/5/
KAFA RADYO,http://160.75.86.29:8088/stream/1/#https://moondigitaledge.radyotvonline.net/jazzland/playlist.m3u8
KAFKAS FM,https://playerservices.streamtheworld.com/api/livestream-redirect/JOY_FM2AAC_SC?/;
KAMPUS FM,https://playerservices.streamtheworld.com/api/livestream-redirect/JOY_JAZZ_SC?/;
KANAL E RADYO,https://playerservices.streamtheworld.com/api/livestream-redirect/JOY_TURK_SC?/;
KAPADOKYA FM,https://playerservices.streamtheworld.com/api/livestream-redirect/SC004_SO1_SC?/;
KAPRIS FM,https://playerservices.streamtheworld.com/api/livestream-redirect/JOYTURK_ROCK_SC?/;
KARADENİZ FM,https://moondigitalmaster.radyotvonline.net/kafaradyo/playlist.m3u8#https://moondigitaledge2.radyotvonline.net/kafaradyo/playlist.m3u8
KARADENİZ TÜRK,http://karskafkasfm.ozelip.com:7890/;
KARADENİZİN SESİ FM,http://193.255.97.57/;
KARAMAN RADYO,http://yayin.turkiletisim.com.tr:9970/;
KARDELEN FM,https://ssl.radyosfer.com/9348/;
KARMA TÜRK FM,http://kaprisfm.canliyayinda.com:8183/;
KASTAMONU FM,https://wowza1.radyotvonline.com/unitedmedia/karadenizfm.stream/playlist.m3u8
KASTAMONU TASARIM,https://moondigitalmaster.radyotvonline.net/karadenizfm/playlist.m3u8
KAY RADYO,https://karadenizturk.80.yayin.com.tr/;
KAYSERİ GÖZDE FM,http://yayin2.canliyayin.org:8200/;
KEMENÇE FM,http://sunucu.radyodinle.com:7042/;
KENT FM,http://dinle.kardelenfm.com:2000/;
KENT RADYO,https://yayin.radyomadyo.com:8006/stream
KERVAN FM,http://yayin.turkhosted.com:6004/;
KESKİN FM,https://radyo1.radyo-dinle.tc:7029/;#http://yayin1.yayindakiler.com:3054/stream
KEŞAN FM,http://yayin1.yayindakiler.com:3056/;
KEYF FM,https://ip132.ozelip.com/8058/;
KIRKLARELİ SOYLU FM,https://moondigitalmaster.radyotvonline.net/kentfm/playlist.m3u8
KIZILTEPE RADYO EMEK,https://anadolu.liderhost.com.tr:10906/;#http://yayin2.canliyayin.org:9374/;
KIZILTEPE RADYO ZERGAN,http://www.keskinfm.com:1021/;
KİLİS SULTAN RADYO,http://yayin1.canliyayin.org:8286/;
KİNG MİX FM,http://sunucu.radyodinle.com:2234/;
KİSS DANCE,http://duble.radyotvyayini.com:9998/;
KİSS FM,http://yayin.yayindakiler.com:4034/;#http://emekradyo.canliyayindinle.com:8585/;
KİSS LOVE RADYO,http://yayin1.radyohizmeti.com:8585/;
KİSS RADYO,http://yayin.yayindakiler.com:3194/;
KİSS TURK FM,http://sunucu.radyodinle.com:7979/;
KLAS RADİO,https://node-32.zeno.fm/sdv9035b998uv
KLASİK HOME,http://dijimedya.radyotvonline.net/kissdance#https://playerservices.streamtheworld.com/api/livestream-redirect/KISS_FM128AAC.aac
KOCAELİ RADYO NİKOMEDYA,https://23623.live.streamtheworld.com/KISS_FM128AAC.aac
KOLEJ FM,https://anadolu.liderhost.com.tr:10964/;
KONYA FM,https://anadolu.liderhost.com.tr:10966/;
KONYA RADYO EN,http://46.20.4.108/Stream2
KONYA TİRYAKİ FM,https://anadolu.liderhost.com.tr:10929/;
KOPAR FM,http://37.247.98.8/stream/32/
KORDON FM,https://moondigitalmaster.radyotvonline.net/klasikhome/playlist.m3u8#http://yayin.netyayin.net:2631/;
KORGANIN SESİ FM,https://audio.radyodinle.stream/9302/stream?
KOZAN FM,http://212.175.65.102:8001/live
KÖRFEZ FM Edremit,http://yayin2.canliyayin.org:7222/;
KRAL FM,http://yayin.turkhosted.com:6056/;#https://radyo1.radyo-dinle.tc:7061/;#http://38.96.148.39:8588/;#http://38.96.148.39:8846/;#https://anadolu.liderhost.com.tr:10908/;#http://sunucu.radyodinle.com:3401/;
KRAL POP,http://159.253.39.180:9954/;#http://46.20.3.204/;#http://kralwmp.radyotvonline.com/;#http://kraltunes.radyotvonline.com/;#https://ssldyg.radyotvonline.com/smil/smil:kralfm.smil/playlist.m3u8#https://ssldyg2.radyotvonline.com/dyg/kralfm64.stream/playlist.m3u8
KRAL TÜRK FM,https://dygedge2.radyotvonline.net/kralfm/playlist.m3u8
KRALIM FM Kars,http://46.20.3.201/;
KURAN MEAL RADYO,http://kralpopwmp.radyotvonline.com/;
KURDİ FM,http://kralpoptunes.radyotvonline.com/;
KUŞADASI 105 FM,https://ssldyg.radyotvonline.com/smil/smil:kralpop.smil/playlist.m3u8
KUŞADASI RADYO NET,https://ssldyg2.radyotvonline.com/dyg/kralpop64.stream/playlist.m3u8
KUZEY FM,https://dygedge.radyotvonline.net/kralpop/playlist.m3u8
KÜPE FM,https://live.radyositesihazir.com/8032/stream
LALEGÜL FM,http://kralimfm.ozelip.com:7890/;
LİDER FM,http://37.247.98.8/stream/33/
LİG RADYO,https://anadolu.liderhost.com.tr:10939/;#https://ip169.ozelip.com/8348/stream
LOKUM FM,http://91.134.25.37:9336/;
LOUNGE FM,http://yayin.yayindakiler.com:3028/;
LÜLEBURGAZ FM,https://icecast.netmedya.net/kupefm
MAGİC FM,https://icecast.netmedya.net/lalegulfm
MALATYA GROSS FM,https://wowza1.radyotvonline.com/shoutcast/liderfm.stream/playlist.m3u8
MALATYA İNTERNET FM,https://ligradyo.radyotvonline.net/ligradyo
MALATYA İMPARATOR FM,https://turkmedya.radyotvonline.com/turkmedya/ligradyo.stream/playlist.m3u8
MAMAŞ FM,http://37.247.98.9/stream/493/;#https://sc.vargonen.net:5003/;
MAMAŞ FM ARABESK,http://yayin.netyayin.net:3439/;#http://yayin1.yayindakiler.com:3032/;
MAMAŞ FM POP,https://radyo1.radyo-dinle.tc:7015/;#https://radyo1.radyo-dinle.tc:7033/;
MAMAŞ FM TÜRK SANAT MÜZİĞİ,https://radyo.yayindakiler.com/stream/malatyaimparator/stream#http://mamasfm.com:9984/;
MAMAŞ FM TÜRKÜ RADYOSU,https://mamasturku-erdem.radioca.st/stream.mp3
MARAŞ SULTAN RADYO,http://mamasfm.com:3500/;
MAVİ GECE FM,https://arabesk-erdem.radioca.st/stream.mp3
MAXİMUM RADYO,http://mamasfm.com:4500/;#https://pop-erdem.radioca.st/stream.mp3
MAZİDEN BİR DEMET,http://mamasfm.com:5000/;#https://tsm-erdem.radioca.st/stream.mp3
MEDİNE FM,http://mamasfm.com:8000/;
MEGA FM Koceli,http://yayin.turkhosted.com:4949/;
MELODİ FM,https://ip169.ozelip.com:10998/;
MELENKOLİK HOME,http://37.59.205.232:9406/;#http://yayin.liderhost.net:9406/;
MERKEZ FM Samsun,http://37.247.98.8/stream/24/#https://moondigitalmaster.radyotvonline.net/mazidenbirdemet/playlist.m3u8
MERSİN FM,http://radyomuz.medinefm.net:9786/;#http://46.105.35.48:9346/;#https://radyomelodi.80.yayin.com.tr/;
MERSİN ÜNİVERSİTESİ RADYOSU,http://37.247.98.8/stream/20/
MEŞK FM,https://moondigitalmaster.radyotvonline.net/melankolikhome/playlist.m3u8
METEOROLOJİNİN SESİ RADYOSU,http://uydu.radyotvyayini.com:8016/;#https://sslyayin.radyoyayini.com:7007/stream
METRO FM,https://broadcasttr.com:8038/;
METROPOL FM,http://stream.taksimbilisim.com:8038/;
METROPOL FM BERLİN,http://broadcasttr.com:1935/tepemedya/mersinfm.stream/playlist.m3u8
MEZOPOTAMYA RADYO,http://radyo.mersin.edu.tr:8000/meu
MİLAS RADYO GÖZLEM,http://sunucu2.radyolarburada.com:8000/;
MİRAÇ FM,http://radyomgm.canliyayinda.com/;
MORAL FM,http://meteor.canliyayinda.com/;
MOREL FM,https://playerservices.streamtheworld.com/api/livestream-redirect/METRO_FM_SC?/;
MUŞ RADYO 49,https://sslyayin.netyayin.net:10958/;
MUTLU FM,https://stream1.mfm.plexpark.com/radio/8000/simulcast-berlin-sd-64.aac
MÜZEYYEN,https://anadolu.liderhost.com.tr:10965/;#http://arifozbey.com:8000/radyogozlem.ogg
MYDONOSE TURK,https://anadolu.liderhost.com.tr:10942/;
NAZİLLİ RADYO MEGA,http://yayin2.canliyayin.org:8886/;
NAZİLLİ RADYO ÖZDEN,http://yayin.yasamhosting.com.tr:6774/;#http://sunucu.radyodinle.com:8850/;
NEBİ FM,http://mutlufm.canliyayinda.com:2828/;stream.nsv
NEVŞEHİR RADYO MEGA,https://moondigitaledge.radyotvonline.net/muzeyyen/playlist.m3u8
NİGDE FM,http://46.20.4.34/radyoland/muzeyyen.stream/playlist.m3u8
